time,X,Y,Z,V,max,may,maz,mav
1560719132,3.361459,-5.003881,-4.381389,7.452168,4.389,-4.781,-4.82,8.135
1560191099,4.381389,-1.68073,-2.078167,5.132271,4.551,-3.876,-4.171,7.42
1560572606,0.699107,-6.550536,-5.612009,8.654069,3.364,-4.366,-4.13,7.291
1561406515,1.810017,-9.68694,-7.31668,12.273825,2.563,-5.731,-4.847,8.378
1560059402,2.207454,-16.136919,-2.494758,16.477161,2.274,-8.514,-4.375,10.634
1560087499,7.115568,-14.939818,-1.704672,16.635365,2.958,-11.829,-4.282,13.51
1561145122,3.921702,-14.408306,-5.099649,15.779273,3.764,-13.793,-4.154,15.291
1559733784,2.63841,-11.688493,-4.802769,12.909247,3.971,-14.293,-3.525,15.45
1561034861,2.892196,-8.236053,-4.668694,9.899196,4.142,-12.318,-4.069,13.806
1561529657,1.364695,-6.71813,-5.784391,8.969663,2.704,-10.263,-5.089,11.889
1559956530,2.987964,-5.750873,-5.573701,8.547901,2.471,-8.098,-5.207,10.082
1561579644,3.169923,-8.465898,-4.381389,10.045716,2.604,-7.293,-5.102,9.366
1559367796,2.1883,-8.992621,-5.003881,10.521156,2.428,-7.482,-5.186,9.521
1559901937,2.236184,-7.891289,-5.415684,9.828662,2.646,-7.775,-5.094,9.736
1559624857,1.130063,-6.426037,-4.711789,8.048103,2.181,-7.944,-4.878,9.611
1559618015,2.394202,-7.910442,-4.88896,9.602564,1.987,-7.805,-5.005,9.5
1559634783,2.552219,-8.925584,-5.262455,10.671144,2.078,-7.788,-5.07,9.538
1559755356,2.853889,-8.480263,-5.401319,10.451497,2.233,-7.936,-5.066,9.693
1559483714,2.480393,-7.852982,-5.018247,9.643883,2.57,-8.292,-5.143,10.092
1560824813,1.264138,-8.983045,-6.100426,10.931987,2.288,-8.56,-5.446,10.425
1561577419,1.321599,-7.254431,-5.535394,9.220303,1.98,-8.143,-5.514,10.062
1559555650,1.853112,-5.568913,-5.449203,8.008784,1.73,-7.415,-5.526,9.451
1559360603,2.542642,-6.47871,-4.592079,8.338219,1.745,-7.071,-5.419,9.125
1560004074,2.422932,-9.394848,-6.742072,11.814791,2.035,-7.174,-5.58,9.346
1561035839,2.044648,-9.940725,-5.60722,11.594806,2.216,-7.846,-5.598,9.939
1560368593,4.175488,-1.929727,-9.840169,10.862204,2.796,-6.936,-6.695,10.653
1560204290,3.141193,-5.061342,-5.889736,8.376948,2.946,-6.582,-7.02,10.662
1561077713,-0.325611,-5.190629,-5.770026,7.768002,2.259,-5.531,-6.777,9.65
1560567280,1.613692,-9.552865,-7.991845,12.559093,2.151,-5.434,-7.373,9.892
1561586096,-1.393425,-7.623138,-3.385401,8.456643,0.759,-6.857,-5.759,9.29
1560084050,-0.268151,-6.856994,-7.603985,10.2426,-0.093,-7.306,-6.188,9.757
1560459587,0.086191,-8.805874,-5.195418,10.224638,0.01,-8.21,-6.044,10.371
1560232471,1.474828,-8.762778,-5.142745,10.2669,-0.025,-8.012,-5.332,9.798
1561083585,0.593762,-3.007117,-5.956774,6.699139,0.472,-6.858,-5.975,9.358
1559228824,-0.454898,-1.388637,-6.26802,6.436095,0.425,-5.491,-5.641,8.407
1561171011,1.053449,-13.335704,-6.181829,14.736545,0.667,-6.624,-5.887,9.535
1559412651,4.19943,-11.03727,-3.854665,12.422358,1.348,-7.192,-5.565,10.074
1559685197,1.086968,10.271125,-11.798626,15.680723,1.471,-3.873,-7.026,12.319
1561263658,-6.919243,-22.629995,-10.984597,26.089346,-0.145,-9.183,-8.205,17.232
1561099520,-4.472369,-27.035326,-0.277727,27.404162,-1.526,-12.608,-6.729,20.399
1560863412,9.423578,-8.432379,-6.564901,14.248045,2.103,-17.125,-5.721,20.821
1561270034,2.427721,-3.854665,-6.976704,8.332266,4.44,-12.431,-4.719,16.381
1559797856,2.035071,-4.031836,-7.771579,8.988584,6.067,-6.68,-6.592,11.777
1561552814,-0.23942,-4.333505,-6.785168,8.054508,3.412,-5.163,-7.025,9.906
1561017693,1.039083,-9.629479,-6.785168,11.825611,1.316,-5.462,-7.08,9.3
1560845502,2.27928,-8.087613,-6.92882,10.890966,1.279,-6.521,-7.068,9.94
1560912520,1.182736,-5.018247,-6.746861,8.491277,1.065,-6.767,-6.812,9.816
1560118840,0.167594,-4.898537,-6.253655,7.945562,1.167,-6.908,-6.679,9.788
1561047845,-0.770933,-4.098873,-6.459556,7.689016,0.715,-5.526,-6.597,8.754
1560585174,-1.312023,-4.539406,-7.201759,8.613532,-0.183,-4.639,-6.665,8.185
1561161012,2.097321,-8.681376,-7.728483,11.810779,0.045,-5.555,-6.911,9.015
1560263902,2.466028,-9.050082,-7.852982,12.23334,0.62,-6.592,-7.311,10.087
1560209370,3.241749,-9.289502,-8.159439,12.782028,1.623,-7.89,-7.736,11.36
1559371546,0.632069,-4.41012,-6.847417,8.169197,2.109,-7.858,-7.647,11.249
1560607833,1.49877,-8.09719,-7.331046,11.025199,1.96,-7.712,-7.548,11.052
1560213987,0.833182,-6.435614,-7.426814,9.862498,1.551,-7.058,-7.441,10.46
1559832290,0.02873,-7.82904,-7.129933,10.589175,0.748,-6.693,-7.184,9.912
1561292675,0.612916,-7.445967,-7.321469,10.460497,0.743,-7.452,-7.302,10.484
1560110227,0.924162,-7.469909,-7.015011,10.289023,0.6,-7.295,-7.223,10.3
1561764756,1.005565,-6.200983,-7.010222,9.413106,0.643,-7.236,-7.119,10.188
1559663386,1.063026,-5.889736,-7.019799,9.224782,0.901,-6.752,-7.092,9.847
1561628098,1.292869,-5.046977,-7.560889,9.182076,1.071,-6.152,-7.151,9.527
1559483669,0.976834,-6.416461,-7.206547,9.698427,1.085,-5.889,-7.199,9.38
1559780204,0.368707,-7.005434,-7.254431,10.091522,0.925,-6.09,-7.26,9.549
1560117139,0.670376,-7.354988,-7.302315,10.386003,0.827,-6.456,-7.331,9.84
1560898650,0.742203,-6.555324,-7.220912,9.780834,0.69,-6.833,-7.246,9.989
1560283371,0.253785,-5.822699,-7.40766,9.425585,0.509,-6.685,-7.296,9.921
1561095846,0.914585,-7.062895,-7.896077,10.63339,0.645,-6.699,-7.457,10.056
1559478540,0.584185,-6.971915,-7.76679,10.453321,0.624,-6.603,-7.573,10.073
1561564502,0.708684,-6.971915,-7.244854,10.079571,0.615,-6.707,-7.579,10.148
1561032499,0.430956,-6.742072,-7.31668,9.958668,0.66,-6.937,-7.556,10.281
1559324022,1.312023,-6.83784,-6.80911,9.738657,0.759,-6.881,-7.284,10.058
1561326833,0.775721,-6.924031,-6.914454,9.815988,0.807,-6.869,-7.071,9.898
1561017106,0.986411,-6.177041,-7.062895,9.434687,0.876,-6.67,-7.026,9.737
1560142148,1.359907,-6.665458,-6.770802,9.597991,1.109,-6.651,-6.889,9.647
1560140330,0.751779,-6.775591,-7.61835,10.223163,0.968,-6.636,-7.092,9.768
1560422597,0.215478,-6.780379,-8.159439,10.611146,0.828,-6.6,-7.403,9.967
1560173212,0.976834,-6.521805,-7.800309,10.214351,0.826,-6.686,-7.587,10.162
1560796325,0.790087,-6.454768,-7.40766,9.857063,0.684,-6.633,-7.746,10.226
1559630055,0.78051,-6.454768,-7.862558,10.2026,0.691,-6.553,-7.807,10.221
1561092822,0.837971,-6.512228,-8.044518,10.38391,0.846,-6.486,-7.779,10.164
1561098540,0.560243,-6.646304,-8.054094,10.457326,0.742,-6.517,-7.842,10.225
1559246763,1.206678,-5.521029,-7.8865,9.702305,0.846,-6.284,-7.962,10.187
1559711670,0.531513,-6.330269,-8.020576,10.231542,0.784,-6.252,-8.001,10.194
1559957048,0.488417,-6.258443,-7.953538,10.132395,0.697,-6.189,-7.979,10.131
1561770999,0.708684,-6.042965,-7.771579,9.87001,0.734,-6.038,-7.908,9.984
1560558091,1.192312,-6.110003,-8.082825,10.202244,0.73,-6.185,-7.957,10.109
1561291782,1.862689,-6.019023,-7.283162,9.630301,1.063,-6.108,-7.773,9.959
1561293412,1.513135,-5.765238,-8.686164,10.534562,1.319,-5.984,-7.956,10.059
1559616597,0.895431,-5.808333,-9.208099,10.923718,1.366,-5.926,-8.315,10.323
1559815752,0.632069,-5.688623,-8.2169,10.01386,1.226,-5.82,-8.349,10.276
1561638992,1.240196,-5.415684,-8.135497,9.8516,1.07,-5.669,-8.562,10.331
1560908423,1.460463,-5.386954,-8.576031,10.232327,1.057,-5.575,-8.534,10.255
1559507065,0.536301,-5.343858,-9.437943,10.859062,0.967,-5.459,-8.592,10.239
1559671769,0.833182,-4.960786,-9.409213,10.669437,1.018,-5.277,-8.89,10.403
1559361323,1.608904,-4.520253,-8.743625,9.973577,1.11,-5.053,-9.042,10.434
1559982230,1.824382,-4.323928,-8.523358,9.729972,1.201,-4.787,-9.029,10.308
1560209727,1.92015,-4.46758,-8.748413,10.009045,1.547,-4.568,-8.856,10.096
1560158858,1.685518,-4.419696,-9.643845,10.741435,1.76,-4.433,-8.915,10.114
1560711636,2.231396,-4.050989,-9.208099,10.304307,1.915,-4.316,-9.031,10.196
1559227846,2.059013,-3.294421,-8.690952,9.519738,1.974,-4.058,-9.073,10.144
1560326437,2.13084,-2.954445,-8.839393,9.560548,2.027,-3.68,-9.096,10.032
1561746268,1.92015,-3.241749,-9.002198,9.758867,2.085,-3.385,-8.935,9.786
1561297922,2.5187,-3.347094,-9.251195,10.155368,2.157,-3.209,-8.946,9.749
1559525855,2.839523,-3.069367,-8.695741,9.648824,2.352,-3.153,-8.947,9.781
1559559714,3.150769,-2.063802,-7.627927,8.507167,2.607,-2.931,-8.644,9.518
1560368299,2.691083,-1.431733,-7.790732,8.365841,2.8,-2.478,-8.341,9.169
1559857896,3.016694,-1.565808,-7.819463,8.526207,2.925,-2.033,-7.983,8.762
1561579130,2.911349,-0.727837,-8.350976,8.87381,2.942,-1.447,-7.897,8.568
1560587165,3.251326,-0.464475,-7.704541,8.375369,2.968,-1.047,-7.916,8.535
1559984958,2.949656,0.282516,-7.201759,7.78753,3.032,-0.619,-7.769,8.391
1561668957,2.245761,-0.756568,-8.250419,8.584011,2.84,-0.417,-7.877,8.405
1559774160,2.054225,-1.340753,-8.585608,8.929172,2.625,-0.57,-7.936,8.419
1560909924,2.317587,-1.508347,-9.112331,9.522652,2.392,-0.831,-8.288,8.706
1559818153,2.111686,-1.723825,-8.743625,9.158699,2.182,-1.332,-8.673,9.049
1561882679,2.341529,-1.201889,-8.504205,8.902179,2.206,-1.444,-8.736,9.128
1560066958,2.576161,-1.503559,-8.954314,9.438063,2.337,-1.484,-8.829,9.255
1560177964,2.695871,-1.651999,-9.380483,9.899004,2.431,-1.52,-8.896,9.349
1560545962,2.858677,-2.485181,-9.902418,10.602172,2.618,-1.711,-9.185,9.71
1559649318,1.953669,-2.03986,-11.645397,11.983035,2.521,-1.92,-9.971,10.481
1559613770,2.217031,-3.342306,-11.96622,12.620485,2.431,-2.38,-10.724,11.276
1560235256,3.246537,-3.136404,-8.671799,9.776356,2.569,-2.751,-10.546,11.246
1559352395,3.830723,-1.015141,-8.073248,8.993458,2.812,-2.383,-10.089,10.843
1559332843,3.438074,-1.704672,-6.890512,7.887041,3.183,-2.3,-8.9,9.819
1561658636,2.82037,-1.819593,-7.704541,8.403889,3.334,-1.919,-7.835,8.765
1560509912,2.217031,-1.68073,-8.183381,8.643368,3.077,-1.555,-7.713,8.482
1561660693,0.665588,-3.452439,-11.099519,11.643095,2.285,-2.164,-8.469,9.144
1561729736,0.78051,-4.390966,-12.871228,13.621978,1.621,-2.836,-9.965,10.578
1560077189,1.412579,-1.412579,-12.200851,12.363314,1.269,-2.734,-11.089,11.568
1561655602,1.441309,-2.298434,-9.524135,9.902995,1.075,-2.889,-11.424,11.883
1560260621,3.696647,-1.968034,-8.911219,9.846227,1.833,-2.518,-10.877,11.434
1561520356,4.400543,-2.600103,-8.848969,10.219079,2.738,-2.07,-9.871,10.583
1561806312,4.362236,-2.595315,-9.581595,10.84305,3.475,-2.365,-9.216,10.203
1560702989,3.5099,-2.37026,-9.423578,10.33157,3.992,-2.383,-9.191,10.31
1559382771,3.677494,-2.274492,-9.56723,10.499008,3.988,-2.46,-9.355,10.473
1559458367,4.175488,-2.403779,-9.016563,10.223075,3.931,-2.411,-9.397,10.474
1559520200,4.127604,-2.087744,-8.829816,9.968021,3.873,-2.284,-9.209,10.255
1561230598,3.936068,-1.929727,-8.384495,9.461301,3.979,-2.174,-8.95,10.038
1560505930,3.375824,-2.011129,-8.034941,8.944334,3.904,-2.108,-8.566,9.649
1560243256,4.089296,-2.298434,-8.303091,9.536586,3.882,-2.082,-8.388,9.478
1559625908,4.328717,-2.528277,-7.924808,9.377236,3.932,-2.192,-8.162,9.33
1560735829,4.510676,-2.753332,-8.106767,9.677122,4.076,-2.398,-8.092,9.384
1559370419,5.046977,-3.380613,-7.331046,9.520753,4.494,-2.74,-7.916,9.528
1561838743,4.850653,-3.131616,-7.230489,9.252882,4.684,-2.948,-7.648,9.457
1561384370,3.562572,-2.825158,-6.876147,8.243473,4.493,-3.023,-7.386,9.174
1561183443,3.275268,-2.494758,-7.134721,8.237442,4.184,-2.958,-7.143,8.814
1561814301,2.561796,-2.782062,-7.187394,8.121656,3.563,-2.808,-7.107,8.464
1561889392,3.29921,-2.96881,-7.85777,9.024587,3.175,-2.768,-7.264,8.407
1561371395,2.504335,-2.925714,-7.608773,8.527891,2.91,-2.793,-7.447,8.478
1561542493,2.791639,-2.796427,-8.633492,9.494758,2.789,-2.868,-7.822,8.792
1561681696,3.251326,-3.375824,-9.548077,10.636403,2.962,-3.017,-8.412,9.421
1561317954,5.631162,-3.371036,-10.093954,12.040007,3.545,-3.117,-8.971,10.175
1561228987,6.138733,-2.844312,-9.5385,11.694321,4.453,-3.097,-9.454,10.966
1559426523,5.051765,-2.585738,-8.939949,10.589101,5.018,-3.044,-9.53,11.24
1561380251,3.663129,-2.341529,-9.481039,10.43031,5.121,-2.786,-9.513,11.188
1559234857,2.537854,-2.576161,-9.179369,9.866009,4.348,-2.587,-9.285,10.645
1559231207,2.293645,-2.087744,-9.878476,10.353926,3.387,-2.398,-9.37,10.31
1559232235,1.312023,-1.843535,-10.022128,10.27439,2.452,-2.212,-9.64,10.231
1559222317,1.388637,-1.340753,-10.070012,10.253344,1.883,-1.962,-9.787,10.187
1559225249,1.422156,-1.551443,-9.332599,9.566969,1.604,-1.706,-9.826,10.112
1559211720,2.274492,-1.642422,-9.346964,9.758924,1.599,-1.595,-9.693,9.963
1559223931,2.331953,-2.001553,-9.351752,9.843753,1.854,-1.634,-9.525,9.856
1559230154,2.13084,-1.824382,-9.950302,10.338151,2.04,-1.755,-9.495,9.877
1559236791,1.685518,-1.714248,-10.070012,10.353007,2.106,-1.796,-9.68,10.073
1559236478,1.417367,-1.580173,-9.342175,9.580299,1.891,-1.78,-9.679,10.029
1559234934,1.221043,-1.551443,-9.888053,10.083229,1.614,-1.668,-9.813,10.089
1559217424,1.177947,-1.963245,-10.457873,10.705559,1.375,-1.702,-9.94,10.181
1559221985,1.134852,-2.020706,-10.496181,10.748997,1.238,-1.779,-10.046,10.28
1559217316,1.369483,-1.977611,-10.352529,10.628324,1.226,-1.878,-10.299,10.542
1559246062,1.623269,-1.771709,-9.68694,9.980519,1.326,-1.933,-10.248,10.516
1559219619,1.594538,-1.508347,-9.054871,9.3171,1.431,-1.82,-9.898,10.169
1559234865,2.173935,-1.192312,-9.126697,9.457494,1.69,-1.612,-9.555,9.846
1559243504,2.695871,-1.493982,-9.615114,10.097036,2.022,-1.492,-9.371,9.713
1559219012,2.782062,-2.015918,-9.490616,10.093344,2.312,-1.553,-9.322,9.741
1559227253,2.446874,-1.891419,-8.892065,9.414535,2.525,-1.648,-9.281,9.766
1559229286,2.360683,-1.206678,-9.270349,9.642005,2.571,-1.652,-9.317,9.812
1559247365,2.82037,-0.895431,-8.360553,8.868772,2.602,-1.502,-9.003,9.505
1559230377,2.106898,-0.785298,-9.514558,9.776631,2.434,-1.195,-9.009,9.425
1559239190,2.035071,-1.316811,-9.92636,10.218029,2.331,-1.051,-9.268,9.626
1559224789,2.236184,-1.891419,-9.519346,9.959716,2.3,-1.222,-9.33,9.706
1559217368,2.652776,-1.359907,-9.198523,9.669508,2.258,-1.338,-9.54,9.906
1559239690,2.097321,-1.173159,-9.619903,9.915522,2.255,-1.435,-9.566,9.941
1559225039,1.972822,-1.086968,-9.275137,9.544721,2.24,-1.378,-9.403,9.772
1559228501,2.202666,-1.182736,-10.510546,10.803804,2.231,-1.201,-9.651,9.983
1559242312,1.891419,-3.596091,-9.452309,10.288609,2.041,-1.76,-9.714,10.138
1559213726,2.652776,-1.82917,-9.069236,9.624662,2.18,-1.924,-9.577,10.065
1559218998,2.087744,-1.532289,-9.370906,9.722163,2.209,-2.035,-9.601,10.11
1559232017,2.006341,-1.024718,-9.394848,9.661192,2.16,-1.996,-9.322,9.824
1559224462,2.710236,-1.56102,-8.259995,8.832309,2.364,-1.487,-9.024,9.46
1559229569,3.007117,-1.398214,-7.460332,8.164209,2.453,-1.379,-8.622,9.095
1559243433,2.782062,-1.594538,-9.141062,9.687179,2.626,-1.395,-8.564,9.086
1559220473,2.063802,-1.125275,-9.581595,9.865723,2.641,-1.42,-8.611,9.137
1559215206,2.571373,-1.757344,-9.193734,9.706954,2.606,-1.469,-8.844,9.356
1559216829,2.537854,-2.456451,-8.111555,8.847157,2.489,-1.733,-9.007,9.527
1559228020,2.197877,-2.853889,-7.508216,8.327584,2.343,-2.048,-8.599,9.187
1559242610,2.044648,-3.394978,-9.404425,10.205375,2.338,-2.616,-8.554,9.272
1559214076,2.681506,-2.983175,-9.998186,10.772814,2.365,-2.922,-8.756,9.538
1559230633,2.652776,-1.939303,-10.132261,10.6518,2.394,-2.793,-9.261,9.989
1559239252,2.446874,-1.211466,-9.797073,10.170422,2.456,-2.382,-9.833,10.45
1559214822,2.255338,-1.479617,-9.208099,9.595046,2.509,-1.903,-9.784,10.298
1559233334,1.604115,-1.790863,-9.586384,9.883275,2.24,-1.605,-9.681,10.075
1559243500,0.919373,-1.158794,-9.763555,9.874971,1.806,-1.41,-9.589,9.881
1559245211,1.063026,-0.972046,-10.520123,10.61828,1.46,-1.35,-9.77,9.993
1559215122,1.604115,-1.187524,-10.160992,10.355151,1.298,-1.277,-10.008,10.183
1559214597,1.886631,-1.441309,-9.792285,10.075991,1.368,-1.19,-10.059,10.231
1559236015,2.734178,-2.054225,-9.500193,10.096991,1.822,-1.414,-9.993,10.287
1559211613,2.288857,-1.944092,-9.868899,10.315693,2.128,-1.657,-9.831,10.211
1559231886,1.766921,-1.953669,-10.19451,10.529334,2.169,-1.848,-9.839,10.255
1559227638,1.719037,-1.819593,-10.232818,10.534541,2.127,-1.943,-9.949,10.369
1559246924,1.508347,-1.690306,-10.189722,10.438519,1.821,-1.852,-10.121,10.455
1559226991,1.68073,-1.776498,-9.92636,10.223181,1.669,-1.81,-10.136,10.431
1559228065,1.996764,-2.011129,-9.552865,9.964384,1.726,-1.824,-9.975,10.29
1559242582,1.278504,-1.757344,-9.342175,9.591615,1.616,-1.809,-9.753,10.054
1559240059,0.981623,-1.225831,-9.054871,9.190045,1.484,-1.693,-9.469,9.742
1559243840,0.871489,-0.80924,-8.60955,8.6913,1.282,-1.451,-9.14,9.359
1559240216,1.666364,-0.919373,-8.508993,8.71923,1.199,-1.178,-8.879,9.048
1559214608,1.407791,-0.651223,-9.006987,9.139572,1.232,-0.901,-8.795,8.935
1559235332,2.03986,-1.264138,-9.739613,10.030909,1.496,-0.911,-8.966,9.145
1559228080,1.752556,-1.580173,-10.184934,10.454725,1.717,-1.104,-9.36,9.586
1559211588,1.508347,-1.489193,-10.663774,10.872391,1.677,-1.246,-9.899,10.124
1559233289,1.316811,-1.699883,-10.242394,10.46567,1.654,-1.508,-10.208,10.456
1559239732,1.446098,-1.80044,-9.428367,9.707053,1.506,-1.642,-10.13,10.375
1559235110,1.493982,-1.695095,-9.854534,10.110251,1.441,-1.671,-10.047,10.289
1559231104,1.072602,-1.867477,-10.050858,10.278993,1.332,-1.766,-9.894,10.14
1559218723,1.479617,-1.881842,-9.5385,9.834306,1.373,-1.811,-9.718,9.983
1559244227,1.805228,-1.987187,-9.65821,10.024409,1.463,-1.858,-9.776,10.062
1559236932,2.049437,-2.240973,-9.768343,10.2295,1.602,-1.994,-9.754,10.092
1559233521,2.236184,-2.183512,-9.80665,10.292649,1.893,-2.073,-9.693,10.095
1559234378,1.757344,-2.1883,-9.476251,9.883129,1.962,-2.15,-9.677,10.107
1559243817,1.326388,-1.848324,-9.136273,9.415259,1.842,-2.115,-9.547,9.955
1559237663,0.981623,-1.704672,-9.749189,9.945662,1.575,-1.981,-9.542,9.884
1559220452,0.881066,-1.786075,-10.199299,10.391922,1.237,-1.882,-9.64,9.909
1559246745,1.278504,-1.675941,-10.184934,10.40078,1.117,-1.754,-9.817,10.038
1559216530,1.288081,-1.671153,-9.457097,9.689612,1.107,-1.709,-9.898,10.107
1559216812,1.374272,-1.307234,-8.662222,8.867444,1.205,-1.61,-9.626,9.837
1559224028,0.933739,-1.221043,-9.380483,9.505592,1.219,-1.469,-9.421,9.616
1559225505,0.497994,-1.929727,-10.496181,10.683709,1.024,-1.532,-9.499,9.687
1559211966,0.78051,-2.073379,-9.792285,10.039768,0.897,-1.633,-9.583,9.774
1559233196,1.340753,-1.843535,-9.126697,9.407063,0.888,-1.767,-9.699,9.909
1559220892,1.604115,-1.723825,-8.939949,9.244861,1.056,-1.893,-9.589,9.844
1559233912,1.493982,-1.819593,-8.66701,8.981089,1.305,-1.865,-9.131,9.418
1559244804,1.369483,-1.455675,-9.385271,9.595717,1.452,-1.711,-9.03,9.307
1559215182,1.211466,-1.695095,-10.055647,10.269227,1.42,-1.674,-9.262,9.523
1559234300,0.057461,-2.413355,-10.965444,11.228025,1.033,-1.846,-9.768,10.019
1559212490,1.403002,-2.576161,-10.46745,10.870719,1.01,-2.035,-10.218,10.491
1559238723,2.183512,-1.891419,-9.92636,10.338173,1.214,-2.144,-10.354,10.677
1559223619,2.470816,-1.905785,-9.840169,10.323075,1.529,-2.197,-10.3,10.69
1559232423,1.522712,-2.466028,-9.672575,10.097458,1.895,-2.21,-9.977,10.407
1559234585,1.915361,-1.968034,-9.342175,9.737454,2.023,-2.058,-9.695,10.124
1559244558,0.703895,-1.201889,-9.696517,9.796042,1.653,-1.885,-9.638,9.989
1559239476,0.560243,-1.824382,-10.290278,10.465757,1.176,-1.865,-9.75,10.024
1559227613,1.278504,-2.983175,-9.251195,9.804005,1.115,-1.994,-9.645,9.951
1559231286,1.929727,-2.676718,-8.858546,9.453174,1.118,-2.172,-9.524,9.88
1559219804,2.284068,-1.49877,-9.26556,9.659911,1.513,-2.246,-9.416,9.846
1559236857,0.699107,-1.398214,-10.951078,11.062091,1.548,-2.139,-9.582,9.995
1559245229,0.339977,-2.782062,-10.31901,10.692868,1.313,-2.089,-9.849,10.217
1559238216,1.201889,-2.686294,-8.010999,8.534449,1.131,-2.091,-9.637,9.987
1559229081,1.278504,-1.848324,-7.714118,8.03483,0.88,-2.179,-9.249,9.581
1559224120,1.632846,-2.073379,-8.8777,9.261676,1.113,-2.348,-8.73,9.131
1559212391,1.565808,-1.656788,-10.026917,10.282789,1.42,-2.066,-8.657,9.028
1559242214,1.570596,-1.843535,-9.23683,9.549053,1.512,-1.856,-8.964,9.282
1559219789,0.991199,-1.790863,-8.379706,8.626074,1.44,-1.841,-9.13,9.43
1559228023,0.316035,-1.37906,-8.221688,8.342532,1.111,-1.668,-8.966,9.2
1559246785,0.775721,-0.694318,-8.078036,8.144845,0.913,-1.427,-8.479,8.666
1559244784,1.096544,-0.244209,-7.757214,7.838138,0.795,-1.027,-8.109,8.238
1559219163,1.398214,-0.047884,-7.532158,7.660986,0.897,-0.591,-7.897,7.997
1559232996,0.943315,-0.23942,-8.628703,8.683415,1.053,-0.306,-7.999,8.082
1559219117,0.574608,-1.067814,-11.118672,11.1846,1.003,-0.4,-8.759,8.842
1559232490,0.430956,-1.632846,-12.995727,13.104993,0.837,-0.747,-10.069,10.159
1559237802,0.536301,-2.446874,-12.770672,13.014026,0.621,-1.347,-11.378,11.497
1559223759,0.641646,-3.150769,-11.434708,11.878198,0.546,-2.075,-12.08,12.295
1559227972,-0.177171,-3.20823,-10.529699,11.009028,0.358,-2.61,-11.933,12.252
1559214839,-0.081403,-2.868254,-10.036493,10.438616,0.23,-2.919,-11.193,11.585
1559243926,-0.363919,-2.001553,-9.730036,9.940435,0.005,-2.807,-10.433,10.817
1559228021,-1.086968,-0.885855,-10.132261,10.22883,-0.427,-2.241,-10.107,10.404
1560307853,-0.220267,-0.790087,-9.854534,9.88861,-0.438,-1.636,-9.938,10.124
1561033352,0.110133,-0.636858,-9.758766,9.780145,-0.39,-1.079,-9.869,9.96
1559974895,0.205901,-0.814029,-9.782708,9.818677,-0.248,-0.782,-9.882,9.929
1560417270,-1.077391,-1.130063,-10.682928,10.796424,-0.245,-0.843,-10.02,10.071
1560770421,-1.503559,-1.762132,-10.515334,10.767453,-0.566,-1.086,-10.185,10.291
1560884704,-1.010353,-1.833959,-9.366117,9.597311,-0.846,-1.385,-10.087,10.245
1561676666,-0.914585,-1.872266,-8.628703,8.876732,-1.126,-1.65,-9.798,10.009
1559328205,-0.952892,-1.695095,-8.901642,9.111563,-1.095,-1.791,-9.353,9.588
1561435246,-0.651223,-1.503559,-8.781932,8.933482,-0.882,-1.726,-8.92,9.13
1560209959,-0.727837,-1.580173,-8.743625,8.915025,-0.812,-1.663,-8.764,8.959
1560633750,-1.407791,-1.58975,-9.720459,9.949698,-0.935,-1.592,-9.037,9.227
1561017347,-1.134852,-1.982399,-11.554418,11.778045,-0.98,-1.664,-9.7,9.894
1560669873,-1.599327,-2.221819,-11.511322,11.832365,-1.217,-1.844,-10.382,10.619
1560278523,-1.805228,-2.092532,-10.084377,10.456204,-1.487,-1.972,-10.718,11.004
1559488345,-1.814805,-2.092532,-9.255983,9.661544,-1.589,-2.097,-10.602,10.932
1560130167,-0.684742,-1.972822,-8.762778,9.008173,-1.476,-2.095,-9.904,10.24
1560254439,-0.196325,-1.647211,-9.44752,9.592053,-1.125,-1.951,-9.388,9.68
1561165008,0.062249,-0.708684,-9.404425,9.431295,-0.658,-1.605,-9.218,9.423
1560913826,-0.708684,-0.699107,-9.44752,9.499822,-0.382,-1.257,-9.266,9.383
1559491569,-0.679953,-0.837971,-9.65821,9.71831,-0.381,-0.973,-9.489,9.56
1559667525,-0.033519,-0.737414,-9.409213,9.438124,-0.34,-0.746,-9.48,9.522
1560748658,-1.053449,-2.207454,-8.834604,9.166943,-0.619,-1.12,-9.337,9.456
1561883881,0.383072,-2.762909,-7.31668,7.83034,-0.346,-1.636,-8.805,9.038
1561443797,0.363919,-2.935291,-8.049306,8.575529,-0.085,-2.161,-8.402,8.753
1560291203,0.641646,-3.931279,-9.979033,10.744662,0.084,-2.959,-8.545,9.079
1561153150,0.995988,-4.185065,-11.09473,11.899571,0.596,-3.454,-9.11,9.763
1561457162,0.258574,-4.405331,-10.13705,11.055929,0.565,-3.864,-9.815,10.569
1561142904,0.574608,-4.429273,-8.020576,9.180319,0.618,-4.238,-9.808,10.72
1559603474,0.469264,-3.821146,-7.699753,8.608575,0.575,-4.21,-9.238,10.186
1560322522,0.737414,-3.466804,-9.045294,9.714929,0.51,-4.031,-8.726,9.64
1561259990,0.114922,-3.112462,-10.965444,11.399192,0.474,-3.707,-8.933,9.726
1560929952,0.895431,-2.528277,-10.127473,10.476626,0.554,-3.232,-9.459,10.05
1560732459,0.555455,-2.480393,-9.188946,9.534023,0.576,-2.897,-9.832,10.281
1559961588,0.679953,-3.112462,-9.155427,9.693895,0.561,-2.808,-9.859,10.276
